 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
52,3054021,3082980,3044760,3092506,3039907,3037584,3075122,3050465,3077305,3041602,3064943,3037689,3122420,3043879,3112121,3147589,3063506,3039367,3190817,2993979,3126802,3029786,3067250,3075564,3279957,3062266,3080045,3002341,3112697,3036119,3152055,3089493,3057542,3030751,3131178,3036266,3059562,3071279,3170738,3110968,3047643,3036168,3083252,3202897,3063763,3039064,3074500,3028497,3162321,3039570,3127710,9590725,0,5648781,3094628,3107086,3046238,3057452,3160857,3009417,3131020,3079859,3055597,3078730
53,3030260,3039779,3009989,3057120,3001984,2994955,3032008,3007702,3043692,3000528,3026668,2999810,3093028,3005913,3073274,3108302,3025273,2995140,3146252,2951922,3087780,2999985,3025823,3032452,3235846,3019328,3041637,2969696,3069142,2991937,3115963,3052595,3019399,2992960,3096906,2996791,3024573,3029807,3129591,3076959,3014426,3006280,3040051,3164545,3023978,3004338,3037736,2990706,3127651,2998494,3084025,3031633,5648781,0,10751569,3063578,3003520,3028897,3121439,2971890,3096747,3043051,3012748,3032421
54,3015968,3039846,3006900,3053973,3002096,2995073,3032082,3009407,3038964,3003837,3026745,2999924,3083455,3012410,3074898,3111486,3025356,3000054,3166968,2952092,3095779,2996911,3030701,3032525,3238880,3019419,3038509,2969850,3069177,2993656,3112753,3052653,3021088,2996278,3093716,3001697,3024657,3029885,3135943,3072195,3009734,2998402,3040117,3159678,3032054,3001251,3041001,2990829,3122828,2998609,3085645,3031713,3094628,10751569,0,5618187,3003629,3019399,3119814,2972035,3096755,3046313,3012846,3032495
55,3028162,3047316,3014251,3064689,3009435,3002390,3039530,3013562,3046436,3007969,3034181,3007252,3095876,3013370,3084089,3122391,3034377,3002574,3154037,2959252,3097027,3001019,3033329,3043170,3243839,3026818,3053971,2972264,3076745,3000960,3118867,3055355,3026889,3005180,3107759,3007427,3030472,3042115,3142131,3082971,3026687,3005731,3052383,3167571,3034672,3008592,3043667,2998132,3130587,3005937,3088455,3040735,3107086,3063578,5618187,0,10757344,3029995,3137152,2979267,3099610,3052186,3020222,3039944
56,2964102,2987618,2955273,3006301,2950528,2943627,2983174,2954584,2986738,2949135,2974699,2951614,3030448,2954392,3020474,3059657,2973369,2948606,3093705,2903024,3034723,2940731,2975516,2982017,3180037,2972346,2986281,2914150,3016471,2940672,3057729,2995512,2967623,2941696,3038991,2945398,2974329,2977840,3080559,3019430,2959646,2951690,2992685,3105351,2972138,2949685,2984041,2939442,3069161,2947103,3029563,2976533,3046238,3003520,3003629,10757344,0,5522662,3071003,2921009,3038832,2989293,2965894,2985184
57,2979672,3008102,2970763,3017279,2965998,2959057,2995626,2978064,3002428,2964586,2990329,2963868,3046398,2982666,3036365,3070951,2988979,2962438,3111613,2916596,3050694,2956142,2991126,2996069,3196867,2986318,3001972,2929400,3032320,2964072,3073819,3011242,2987987,2957106,3058178,2965641,2985125,2993470,3091975,3035299,2973558,2962347,3005179,3123339,2987728,2965155,3006105,2954852,3085333,2962552,3045473,2992141,3057452,3028897,3019399,3029995,5522662,0,10901833,2936299,3054822,3004982,2976630,3000833
58,3078929,3103259,3069554,3125682,3064673,3057501,3100139,3068866,3105575,3066340,3094727,3062428,3147857,3071869,3137475,3176419,3093260,3057685,3215160,3018325,3152268,3062458,3089015,3100585,3303430,3085573,3106716,3026799,3133201,3056007,3176090,3111425,3085644,3055433,3158271,3059406,3084496,3093073,3194943,3141088,3072465,3060905,3108326,3225752,3087099,3067027,3102742,3053179,3188066,3061111,3145103,3093227,3160857,3121439,3119814,3137152,3071003,10901833,0,5589087,3159710,3104934,3078849,3100553
59,2937662,2956168,2924183,2969913,2919475,2912645,2948598,2923494,2955288,2918117,2943358,2917400,2998530,2923302,2988664,3027485,2942063,2920820,3059541,2870912,3002769,2909785,2945808,2949041,3151329,2941112,2954831,2886688,2984732,2909726,3028755,2963990,2939585,2910750,3010197,2914379,2941461,2946497,3048173,2989253,2930118,2915879,2961235,3072641,2940868,2918631,2952627,2908496,3036847,2919280,2996119,2946823,3009417,2971890,2972035,2979267,2921009,2936299,5589087,0,10364300,2957842,2929938,2949011
60,3051391,3078727,3046940,3089836,3040493,3034983,3072475,3046251,3077847,3035803,3062300,3039877,3126106,3042863,3109427,3151246,3060867,3030374,3188039,2994626,3124092,3030385,3063014,3068124,3273878,3059636,3074194,3004570,3105216,3027129,3147722,3083634,3056510,3028153,3130062,3032062,3058526,3065440,3166383,3108278,3045025,3033561,3075805,3196906,3059531,3046042,3079840,3032294,3159570,3033767,3117023,3064028,3131020,3096747,3096755,3099610,3038832,3054822,3159710,10364300,0,5631405,3052975,3068094
61,3001551,3025332,2992546,3042593,2989355,2983964,3017601,2991857,3029245,2986320,3015476,2985605,3073528,2991665,3058627,3098248,3014102,2980953,3132783,2944387,3077847,2977828,3011455,3021240,3221856,3005002,3023994,2954091,3060927,2977769,3096323,3036509,3005073,2978793,3077365,2982582,3007028,3020214,3117818,3057538,2998561,2984081,3028800,3152594,3009631,2986915,3023308,2976539,3107932,2984288,3069358,3014068,3079859,3043051,3046313,3052186,2989293,3004982,3104934,2957842,5631405,0,10279053,3018014
62,2973199,2996787,2965920,3012322,2959565,2954238,2989121,2963633,2995907,2958160,2985431,2957444,3039773,2966637,3036155,3064270,2982490,2952825,3101648,2910284,3044060,2952928,2987834,2992760,3189890,2979846,2997048,2923055,3030530,2949674,3067138,3006305,2976720,2950697,3048340,2959216,2978644,2986973,3085246,3028707,2967109,2959117,2997060,3114940,2981247,2960320,2993198,2948443,3078618,2959323,3037266,2985652,3055597,3012748,3012846,3020222,2965894,2976630,3078849,2929938,3052975,10279053,0,5548566
63,2992608,3016340,2983635,3030374,2978854,2973479,3011823,2982946,3018656,2982219,3003313,2981502,3059638,2982754,3052752,3084303,3001947,2972066,3121945,2929212,3067145,2972145,3002497,3009069,3210811,2996058,3015003,2942080,3050274,2972086,3090367,3024306,2996129,2969914,3073047,2973688,2998078,3006453,3105424,3048475,2986446,2975186,3016614,3135333,3000680,2979609,3017521,2967660,3098748,2980186,3057084,3005109,3078730,3032421,3032495,3039944,2985184,3000833,3100553,2949011,3068094,3018014,5548566,0
